"BehaviorSpace results (NetLogo 6.2.0)"
"wild_dogs.nlogo"
"vary_initialization"
"11/01/2021 22:18:27:280 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","ticks","extinct?"
"2411","10","1","0.2","0.44","100","60","10","100","100","false"
"2404","10","1","0.2","0.44","100","60","10","100","100","false"
"2403","10","1","0.2","0.44","100","60","10","100","100","false"
"2416","10","1","0.2","0.44","100","60","10","82","82","true"
"2422","10","1","0.2","0.44","100","60","10","45","45","true"
"2412","10","1","0.2","0.44","100","60","10","57","57","true"
"2407","10","1","0.2","0.44","100","60","10","100","100","false"
"2418","10","1","0.2","0.44","100","60","10","89","89","true"
"2415","10","1","0.2","0.44","100","60","10","100","100","false"
"2401","10","1","0.2","0.44","100","60","10","100","100","false"
"2425","10","1","0.2","0.44","100","60","10","50","50","true"
"2409","10","1","0.2","0.44","100","60","10","100","100","false"
"2417","10","1","0.2","0.44","100","60","10","74","74","true"
"2435","10","1","0.2","0.44","100","60","10","16","16","true"
"2423","10","1","0.2","0.44","100","60","10","60","60","true"
"2421","10","1","0.2","0.44","100","60","10","100","100","false"
"2426","10","1","0.2","0.44","100","60","10","50","50","true"
"2429","10","1","0.2","0.44","100","60","10","44","44","true"
"2430","10","1","0.2","0.44","100","60","10","60","60","true"
"2427","10","1","0.2","0.44","100","60","10","65","65","true"
"2432","10","1","0.2","0.44","100","60","10","82","82","true"
"2414","10","1","0.2","0.44","100","60","10","100","100","false"
"2433","10","1","0.2","0.44","100","60","10","58","58","true"
"2438","10","1","0.2","0.44","100","60","10","45","45","true"
"2420","10","1","0.2","0.44","100","60","10","100","100","false"
"2428","10","1","0.2","0.44","100","60","10","100","100","false"
"2434","10","1","0.2","0.44","100","60","10","80","80","true"
"2443","10","1","0.2","0.44","100","60","10","36","36","true"
"2437","10","1","0.2","0.44","100","60","10","64","64","true"
"2424","10","1","0.2","0.44","100","60","10","100","100","false"
"2436","10","1","0.2","0.44","100","60","10","92","92","true"
"2447","10","1","0.2","0.44","100","60","10","86","86","true"
"2454","10","1","0.2","0.44","100","60","10","54","54","true"
"2455","10","1","0.2","0.44","100","60","10","68","68","true"
"2431","10","1","0.2","0.44","100","60","10","100","100","false"
"2449","10","1","0.2","0.44","100","60","10","92","92","true"
"2440","10","1","0.2","0.44","100","60","10","100","100","false"
"2446","10","1","0.2","0.44","100","60","10","100","100","false"
"2445","10","1","0.2","0.44","100","60","10","75","75","true"
"2444","10","1","0.2","0.44","100","60","10","100","100","false"
"2439","10","1","0.2","0.44","100","60","10","100","100","false"
"2442","10","1","0.2","0.44","100","60","10","100","100","false"
"2460","10","1","0.2","0.44","100","60","10","38","38","true"
"2441","10","1","0.2","0.44","100","60","10","100","100","false"
"2450","10","1","0.2","0.44","100","60","10","100","100","false"
"2452","10","1","0.2","0.44","100","60","10","93","93","true"
"2465","10","1","0.2","0.44","100","60","10","19","19","true"
"2453","10","1","0.2","0.44","100","60","10","100","100","false"
"2448","10","1","0.2","0.44","100","60","10","100","100","false"
"2463","10","1","0.2","0.44","100","60","10","30","30","true"
"2451","10","1","0.2","0.44","100","60","10","100","100","false"
"2459","10","1","0.2","0.44","100","60","10","57","57","true"
"2466","10","1","0.2","0.44","100","60","10","53","53","true"
"2471","10","1","0.2","0.44","100","60","10","60","60","true"
"2457","10","1","0.2","0.44","100","60","10","100","100","false"
"2461","10","1","0.2","0.44","100","60","10","77","77","true"
"2476","10","1","0.2","0.44","100","60","10","51","51","true"
"2473","10","1","0.2","0.44","100","60","10","51","51","true"
"2458","10","1","0.2","0.44","100","60","10","100","100","false"
"2462","10","1","0.2","0.44","100","60","10","68","68","true"
"2474","10","1","0.2","0.44","100","60","10","42","42","true"
"2470","10","1","0.2","0.44","100","60","10","50","50","true"
"2456","10","1","0.2","0.44","100","60","10","100","100","false"
"2468","10","1","0.2","0.44","100","60","10","69","69","true"
"2480","10","1","0.2","0.44","100","60","10","50","50","true"
"2482","10","1","0.2","0.44","100","60","10","20","20","true"
"2464","10","1","0.2","0.44","100","60","10","100","100","false"
"2477","10","1","0.2","0.44","100","60","10","53","53","true"
"2481","10","1","0.2","0.44","100","60","10","35","35","true"
"2485","10","1","0.2","0.44","100","60","10","33","33","true"
"2469","10","1","0.2","0.44","100","60","10","100","100","false"
"2494","10","1","0.2","0.44","100","60","10","25","25","true"
"2492","10","1","0.2","0.44","100","60","10","76","76","true"
"2467","10","1","0.2","0.44","100","60","10","100","100","false"
"2475","10","1","0.2","0.44","100","60","10","100","100","false"
"2479","10","1","0.2","0.44","100","60","10","100","100","false"
"2493","10","1","0.2","0.44","100","60","10","34","34","true"
"2472","10","1","0.2","0.44","100","60","10","96","96","true"
"2478","10","1","0.2","0.44","100","60","10","100","100","false"
"2500","10","1","0.2","0.44","100","60","10","44","44","true"
"2486","10","1","0.2","0.44","100","60","10","100","100","false"
"2489","10","1","0.2","0.44","100","60","10","100","100","false"
"2484","10","1","0.2","0.44","100","60","10","100","100","false"
"2490","10","1","0.2","0.44","100","60","10","100","100","false"
"2496","10","1","0.2","0.44","100","60","10","78","78","true"
"2483","10","1","0.2","0.44","100","60","10","100","100","false"
"2488","10","1","0.2","0.44","100","60","10","68","68","true"
"2487","10","1","0.2","0.44","100","60","10","89","89","true"
"2491","10","1","0.2","0.44","100","60","10","100","100","false"
"2498","10","1","0.2","0.44","100","60","10","89","89","true"
"2499","10","1","0.2","0.44","100","60","10","97","97","true"
"2497","10","1","0.2","0.44","100","60","10","100","100","false"
"2495","10","1","0.2","0.44","100","60","10","100","100","false"
